Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
5796	-2363.823	-2432.44	68.61659	0.117813	0.0820229	0.0670567	0.0439952	0.0748485	0.119423	0.0511364	0.0178262	0.0757039	0.0237565	0.116378	0.198834	0.0376545	0.0148127	0.00699941	0.0291849	0.0311976	0.0913015	0.0318632	0.0349761	0.0376791	0.0149341	0.0101543	0.0363969	0.020115	0.00664597	0.00363835	0.158874	0.00706361	0.134198	0.0017092	0.0149752	0.0106769	0.00486408	0.00247115	0.46592	0.00354523	0.00757574	0.0148301	0.0275963	0.021228	0.00348765	0.0491789	0.0570671	0.013915	0.0080317	0.0526463	0.0442965	0.0311716	0.0275982	0.0356307	0.849922	1.08755	1.023967	0.9760328	0.144728	0.389582	0.745203	1.34192	2.56685	6.90952	1.39762	0.9531875	0.4558781	0.0454016	0.0316093	0.0258417	0.0169545	0.0288445	0.0460222	0.0197065	0.00686973	0.0291741	0.00915509	0.0448487	0.076625	0.014511	0.00570838	0.00269737	0.011247	0.0120227	0.035185	0.0122792	0.0134788	0.0145205	0.00575519	0.00391317	0.0140263	0.00775176	0.00256117	0.00140212	0.0612257	0.00272211	0.051716	0.000658678	0.00577102	0.00411458	0.00187448	0.000952309	0.179552	0.00136623	0.00291947	0.00571512	0.0106348	0.00818065	0.00134404	0.0189521	0.021992	0.00536244	0.00309519	0.0202884	0.0170706	0.0120126	0.0106356	0.013731	0.488016	0.511984	2.594899
5832	-2364.574	-2433.242	68.66753	0.157011	0.0733096	0.0675536	0.04576	0.0980388	0.136752	0.0791658	0.030098	0.131546	0.0366642	0.144588	0.151293	0.0368469	0.05054	0.0099966	0.0248381	0.0352945	0.0970294	0.0491373	0.0186492	0.0104099	0.036487	0.00990774	0.0182187	0.0313117	0.0087799	0.00266049	0.198417	0.0121058	0.0982802	0.002386	0.00916179	0.0176892	0.0451481	0.0101449	0.270859	0.0237459	0.0148111	0.0539595	0.0365138	0.118944	0.00551006	0.0597548	0.0399045	0.00385106	0.0565901	0.0324574	0.0413712	0.0380271	0.0200923	0.0812454	0.589337	1.23955	0.9626553	1.037345	0.212052	0.469358	0.789797	1.26615	2.13057	4.71582	1.121424	1.077587	0.2773416	0.0544638	0.0254295	0.0234329	0.0158732	0.0340075	0.0474361	0.0274609	0.0104403	0.0456304	0.012718	0.0501543	0.0524801	0.0127814	0.0175312	0.0034676	0.0086158	0.0122429	0.0336574	0.0170446	0.00646901	0.00361096	0.0126565	0.00343678	0.00631966	0.0108614	0.00304555	0.000922867	0.0688264	0.00419924	0.0340913	0.00082765	0.00317802	0.00613599	0.0156609	0.00351905	0.0939551	0.00823692	0.00513766	0.0187174	0.0126658	0.0412592	0.00191132	0.0207276	0.013842	0.00133585	0.0196299	0.0112588	0.0143508	0.0131908	0.00696957	0.0281822	0.518672	0.481328	2.882857
5868	-2376.387	-2445.549	69.16176	0.103758	0.125339	0.0138589	0.0766486	0.0638268	0.222774	0.0265771	0.0118502	0.14775	0.0312568	0.115412	0.0950556	0.0193435	0.0222763	0.00873783	0.0351925	0.0212831	0.102552	0.0316306	0.0326673	0.0209904	0.0120005	0.0200138	0.0176167	0.0336438	0.0151611	0.00355159	0.150901	0.0245965	0.129404	0.00189811	0.00329011	0.0135926	0.017729	0.0266584	0.227124	0.00951781	0.0102527	0.0292519	0.042428	0.0566779	0.002204	0.0269051	0.0900206	0.0124843	0.0461733	0.0680763	0.0597254	0.0135898	0.00471569	0.038363	0.606074	1.22979	1.022289	0.9777106	0.168569	0.41966	0.762695	1.31114	2.38288	5.9323	1.28736	0.9563931	0.2874826	0.0409084	0.0494171	0.00546411	0.0302201	0.0251649	0.0878327	0.0104785	0.00467215	0.0582532	0.0123236	0.045503	0.0374773	0.00762654	0.00878282	0.00344504	0.0138753	0.00839124	0.0404329	0.0124709	0.0128797	0.00827585	0.00473139	0.00789078	0.00694569	0.0132647	0.00597754	0.00140028	0.0594953	0.00969762	0.0510199	0.000748363	0.00129718	0.00535913	0.00698997	0.0105106	0.0895476	0.00375256	0.00404231	0.0115331	0.016728	0.0223463	0.000868967	0.0106078	0.0354922	0.00492217	0.0182046	0.0268403	0.0235478	0.00535803	0.00185925	0.0151253	0.488855	0.511145	2.536347
5904	-2374.451	-2441.939	67.48795	0.140271	0.0874534	0.056088	0.100065	0.147997	0.119026	0.133152	0.0311118	0.0999516	0.0518322	0.0872223	0.131362	0.0342563	0.0325591	0.0126597	0.036226	0.043216	0.0963854	0.0581827	0.0395017	0.0663267	0.0134327	0.0573983	0.0528374	0.00981567	0.00947619	0.00738488	0.0378864	0.0755496	0.0286091	0.0589497	0.0202097	0.104186	0.00802301	0.0468559	0.0101616	0.0227879	0.0675554	0.0245307	0.0450931	0.0621278	0.22129	0.305008	0.0458227	0.0110115	0.0282215	0.000643644	0.0164073	0.0304113	0.00927884	0.0284047	0.966456	1.01957	0.8662245	1.133775	0.173093	0.425115	0.765775	1.30587	2.3523	5.77725	1.26821	1.30887	0.5529465	0.045777	0.0285402	0.0183042	0.032656	0.0482985	0.0388438	0.0434538	0.0101533	0.032619	0.0169153	0.0284648	0.0428697	0.0111795	0.0106256	0.00413146	0.0118223	0.0141034	0.0314551	0.0189878	0.0128913	0.0216456	0.00438374	0.0187318	0.0172434	0.00320332	0.00309253	0.00241004	0.0123642	0.0246554	0.00933651	0.0192381	0.00659538	0.034001	0.00261829	0.0152913	0.00331622	0.00743678	0.0220465	0.00800552	0.014716	0.0202753	0.0722175	0.0995387	0.0149541	0.00359356	0.00921003	0.000210052	0.00535448	0.00992464	0.00302813	0.00926982	0.566888	0.433112	3.064217
5940	-2367.03	-2436.453	69.42347	0.164058	0.0888309	0.0279299	0.0535428	0.0535786	0.12731	0.0851194	0.0109759	0.0524843	0.039748	0.0590974	0.146498	0.028043	0.0293123	0.00801161	0.0266454	0.0100865	0.101834	0.0425045	0.0369278	0.00533801	0.0108821	0.017243	0.0225345	0.0247439	0.0116957	0.00321539	0.190729	0.0236163	0.0734617	0.00854777	0.000295836	0.0128351	0.00332045	0.0355681	0.155858	0.0172659	0.0115075	0.0152752	0.0407103	0.00399043	0.00864279	0.0138468	0.0432058	0.00459663	0.0395268	0.0496817	0.042726	0.00765234	0.0298267	0.0445169	0.60569	1.23001	1.038488	0.961512	0.103232	0.330395	0.70786	1.41271	3.02668	9.68696	1.641931	0.9258768	0.2872478	0.0757636	0.041023	0.0128983	0.0247266	0.0247431	0.058793	0.039309	0.00506878	0.0242378	0.018356	0.0272918	0.067654	0.0129506	0.0135367	0.00369984	0.0123051	0.00465804	0.0470279	0.019629	0.0170536	0.00246515	0.00502548	0.007963	0.0104067	0.011427	0.0054012	0.0014849	0.0880803	0.0109062	0.0339253	0.00394744	0.00013662	0.00592736	0.00153342	0.0164257	0.0719766	0.00797354	0.00531428	0.00705426	0.0188004	0.00184282	0.00399132	0.0063946	0.0199528	0.00212277	0.0182539	0.0229435	0.0197313	0.00353392	0.0137743	0.0205583	0.480756	0.519244	2.165394
5976	-2364.619	-2433.751	69.13252	0.105206	0.0936649	0.0497437	0.0513237	0.0630374	0.0853431	0.0846594	0.00982065	0.0865167	0.0202368	0.118519	0.133071	0.0409948	0.0342471	0.00999666	0.0279093	0.0153779	0.0521836	0.0357495	0.0349133	0.0224525	0.0116317	0.0153869	0.0617071	0.0165371	0.00825319	0.0109442	0.0190274	0.017509	0.0255042	0.0481653	0.349369	0.0417429	0.00772766	0.0182566	0.0088597	0.0945283	0.0464042	0.00890529	0.0107335	0.0307852	0.0132195	0.0150864	0.0523715	0.0140058	0.00672639	0.0120641	0.028621	0.00131402	0.0440143	0.0150986	0.70124	1.17428	0.8572183	1.142782	0.160595	0.409858	0.757092	1.32084	2.43987	6.22686	1.3224	1.333128	0.3483478	0.0471889	0.0420123	0.0223119	0.0230206	0.0282747	0.0382796	0.0379729	0.00440493	0.038806	0.00907699	0.0531602	0.0596874	0.0183877	0.0153611	0.00448388	0.0125184	0.00689757	0.0234063	0.016035	0.0156599	0.0100708	0.00521724	0.00690159	0.027678	0.00741752	0.00370187	0.00490888	0.00853453	0.00785344	0.0114396	0.021604	0.156705	0.0187232	0.00346615	0.00818876	0.00397391	0.0423995	0.020814	0.00399436	0.0048144	0.0138083	0.00592944	0.00676684	0.0234906	0.00628212	0.00301704	0.00541122	0.0128376	0.000589387	0.0197421	0.0067723	0.571391	0.428609	2.229467
6012	-2368.472	-2436.244	67.77214	0.266957	0.176187	0.0594397	0.120982	0.0767864	0.204013	0.110534	0.0184393	0.130007	0.0591161	0.108592	0.184159	0.0583109	0.0473951	0.00554877	0.0571887	0.0171246	0.105697	0.0988908	0.0420479	0.0366005	0.0235221	0.0245042	0.0819694	0.0156318	0.0350325	0.02162	0.00424298	0.0398826	0.0121328	0.0242448	0.399413	0.0181293	0.0232923	0.0174566	0.0238961	0.296549	0.0247496	0.0613963	0.0201895	0.0923073	0.00550717	0.0192865	0.0878578	0.0417205	0.0131764	0.002309	0.0176442	0.00148445	0.0550497	0.0449644	0.491796	1.29645	1.037886	0.9621142	0.185762	0.440016	0.77405	1.29191	2.27264	5.38322	1.217132	0.9269943	0.2212815	0.075557	0.0498664	0.0168233	0.0342417	0.0217329	0.0577422	0.0312847	0.00521891	0.0367959	0.0167317	0.030735	0.0521227	0.0165038	0.0134143	0.00157047	0.0161862	0.0048468	0.0299156	0.0279892	0.0119009	0.0103591	0.00665748	0.00693546	0.0231999	0.00442428	0.00991529	0.00611913	0.0012009	0.011288	0.00343396	0.00686204	0.113046	0.00513116	0.00659245	0.00494077	0.00676333	0.0839326	0.00700491	0.0173771	0.00571426	0.0261258	0.0015587	0.00545869	0.0248665	0.0118082	0.00372934	0.000653519	0.00499385	0.000420144	0.0155808	0.0127263	0.481057	0.518943	3.53318
6048	-2373.765	-2442.854	69.08934	0.0845961	0.0535359	0.0728748	0.062275	0.0411261	0.128179	0.10062	0.035946	0.0596284	0.0307798	0.0489562	0.135469	0.0289069	0.0323304	0.00673787	0.0336592	0.018448	0.075398	0.0499027	0.013342	0.0180985	0.0200061	0.0254284	0.0471248	0.0134156	0.00222321	0.00630221	0.0357294	0.0270796	0.0636759	0.0574023	0.23852	0.0232976	0.00428576	0.031083	0.0180279	0.224599	0.00533903	0.00855886	0.00650927	0.0688694	0.0161083	0.00870457	0.0386832	0.0230285	0.0185073	0.00210648	0.00606937	0.00331226	0.0284718	0.0229016	0.83092	1.09863	0.949562	1.050438	0.147207	0.392822	0.747131	1.33845	2.54568	6.79317	1.385341	1.106234	0.4411891	0.0380006	0.0240483	0.0327354	0.0279739	0.0184739	0.0575778	0.0451987	0.0161469	0.0267851	0.0138263	0.0219911	0.0608527	0.012985	0.0145228	0.00302665	0.0151197	0.00828684	0.0338688	0.0224163	0.00599323	0.00812982	0.00898675	0.0114224	0.0211684	0.00602628	0.000998668	0.00283095	0.0160496	0.0121642	0.0286032	0.0257851	0.107143	0.0104653	0.00192516	0.0139625	0.00809811	0.10089	0.00239829	0.00384464	0.00292396	0.0309361	0.00723584	0.00391009	0.0173765	0.0103444	0.00831348	0.000946228	0.00272636	0.00148787	0.0127895	0.0102874	0.525219	0.474781	2.226181
6084	-2360.634	-2429.414	68.78014	0.13856	0.135301	0.0350891	0.0652019	0.0651068	0.126224	0.061388	0.00140083	0.0572579	0.0422904	0.0938127	0.180714	0.0239818	0.0221447	0.00657295	0.0430157	0.0177787	0.104736	0.0481512	0.0158913	0.0212665	0.0243795	0.0245059	0.0347235	0.0339162	0.0179201	0.00497214	0.0257268	0.01118	0.0795447	0.0772075	0.255031	0.0377103	0.0473759	0.0144591	0.0614256	0.184888	0.0191468	0.0304502	0.00430399	0.0255148	0.0157674	0.00622075	0.00972888	0.0113177	0.003703	0.000440543	0.0016077	0.00303669	0.0190938	0.0631052	0.80802	1.11199	0.930577	1.069423	0.159297	0.408239	0.756158	1.32248	2.44955	6.27759	1.328268	1.149204	0.423876	0.0564562	0.0551283	0.0142971	0.0265665	0.0265278	0.0514299	0.0250125	0.000570768	0.0233297	0.0172312	0.038224	0.0736319	0.0097714	0.00902284	0.00267815	0.0175268	0.00724394	0.0426748	0.0196192	0.00647493	0.00866505	0.00993343	0.00998493	0.0141481	0.0138192	0.00730156	0.0020259	0.0104824	0.00455528	0.0324105	0.0314582	0.103912	0.015365	0.0193033	0.00589136	0.0250278	0.0753327	0.00780135	0.0124069	0.00175366	0.010396	0.00642442	0.00253465	0.00396403	0.00461141	0.00150879	0.000179499	0.000655058	0.0012373	0.00777978	0.0257122	0.534712	0.465288	2.454289
6120	-2365.916	-2435.959	70.04371	0.0803969	0.110808	0.0371608	0.0164094	0.101257	0.11784	0.0473444	0.0142937	0.0470172	0.0320832	0.0520879	0.115937	0.0215233	0.0297062	0.000417861	0.0200685	0.0111936	0.0696314	0.0379048	0.020507	0.0198277	0.0277431	0.016287	0.0541882	0.0287367	0.00647123	0.00727339	0.0181551	0.0388463	0.0232734	0.0479122	0.169373	0.0239382	0.0405477	0.0547701	0.0445166	0.124283	0.043079	0.00180743	0.00384888	0.0255599	0.011242	0.0151377	0.00616989	0.00790971	0.00389578	0.00632861	0.00578692	0.00194648	0.0184664	0.0273466	0.75689	1.14181	1.129535	0.8704648	0.15042	0.39698	0.749589	1.33406	2.51902	6.64807	1.369729	0.7706398	0.3866821	0.0421311	0.0580678	0.0194737	0.00859915	0.0530624	0.0617527	0.0248103	0.00749046	0.0246388	0.0168128	0.027296	0.0607555	0.0112791	0.0155672	0.000218975	0.0105167	0.00586585	0.0364895	0.0198636	0.0107464	0.0103905	0.0145385	0.00853501	0.0283967	0.0150592	0.00339118	0.00381154	0.00951397	0.020357	0.0121962	0.0251079	0.0887578	0.0125445	0.0212486	0.0287016	0.0233284	0.0651293	0.0225751	0.000947162	0.00201696	0.0133944	0.00589125	0.00793273	0.00323326	0.004145	0.00204154	0.00331644	0.00303257	0.00102003	0.0096771	0.0143307	0.435232	0.564768	1.908256
6156	-2367.534	-2436.264	68.72983	0.119313	0.0756969	0.073043	0.0271603	0.112031	0.102158	0.059342	0.0161493	0.0616652	0.0328975	0.0758767	0.251834	0.0209903	0.0327498	0.0128785	0.018157	0.000160921	0.113531	0.0314594	0.0446091	0.0268989	0.0396272	0.0142418	0.0393708	0.0268673	0.0016326	0.00926134	0.264631	0.0299707	0.0650387	0.0107051	0.0115293	0.00204634	0.0382801	0.0439555	0.229991	0.0116479	0.0231911	0.00472578	0.0464606	0.0217634	0.0173959	0.0342785	0.0402441	0.00927536	0.0706219	0.0186231	0.00336011	0.0349903	0.0858612	0.0149232	0.694448	1.17824	0.9231701	1.07683	0.158541	0.407293	0.755611	1.32343	2.45523	6.30751	1.331706	1.166448	0.3438138	0.0463691	0.0294184	0.028387	0.0105554	0.0435393	0.0397023	0.0230623	0.00627616	0.0239652	0.0127851	0.0294883	0.0978711	0.00815753	0.0127277	0.00500502	0.00705641	6.25395e-05	0.0441222	0.0122262	0.0173366	0.0104538	0.0154005	0.00553485	0.0153008	0.0104415	0.000634483	0.00359927	0.102845	0.0116476	0.0252763	0.00416039	0.00448069	0.000795278	0.014877	0.0170826	0.0893822	0.00452677	0.00901285	0.0018366	0.0180562	0.00845802	0.00676063	0.0133218	0.0156402	0.00360472	0.0274461	0.00723757	0.00130586	0.0135984	0.0333686	0.00579968	0.538415	0.461585	2.573114
6192	-2372.11	-2441.445	69.33499	0.13411	0.0641872	0.0367793	0.0696581	0.0697852	0.101267	0.0529047	0.0237244	0.0600979	0.0700807	0.0584934	0.0951627	0.0274759	0.0191549	0.0106974	0.0302275	0.0157442	0.0793745	0.0347813	0.0264799	0.0195411	0.00617967	0.0362994	0.0220812	0.023755	0.0165233	0.00344886	0.000706832	0.0629392	0.0243924	0.00589712	0.0328059	0.0227611	0.00774002	0.0111033	0.0245518	0.0142019	0.0397139	0.00239041	0.275097	0.0294213	0.033342	0.0187501	0.0130855	0.0246434	0.0489715	0.000547328	0.00408123	0.0156543	0.254988	0.0314544	0.851855	1.08642	1.0229	0.9771001	0.168434	0.419496	0.762602	1.3113	2.38381	5.93704	1.287938	0.9552256	0.4573888	0.0607587	0.0290801	0.0166629	0.0315587	0.0316163	0.0458791	0.0239685	0.0107484	0.0272275	0.0317502	0.0265005	0.0431136	0.012448	0.00867816	0.00484649	0.0136946	0.00713292	0.0359607	0.0157577	0.0119967	0.00885311	0.00279971	0.0164455	0.0100039	0.0107622	0.00748589	0.00156251	0.000320231	0.0285147	0.011051	0.0026717	0.0148628	0.0103119	0.00350663	0.00503036	0.0111232	0.00643417	0.0179924	0.00108298	0.124633	0.0133294	0.0151056	0.00849478	0.0059284	0.0111647	0.0221866	0.000247968	0.00184901	0.00709222	0.115523	0.0142505	0.48855	0.51145	2.207255
6228	-2360.643	-2429.53	68.88731	0.141643	0.122185	0.0873929	0.0719081	0.0654551	0.216041	0.122405	0.0218531	0.0567482	0.0486308	0.0958196	0.141913	0.0252219	0.0325944	0.00361947	0.0288323	0.0180071	0.0924533	0.039079	0.0329219	0.0188629	0.0370448	0.0241574	0.0170455	0.0318883	0.0105787	0.00999507	0.0327065	0.00361247	0.0661379	0.00238348	0.222128	0.0295918	0.0371803	0.0301428	0.0650948	0.272826	0.0549917	0.00619188	0.0171028	0.0470396	0.00814083	0.0077188	0.0652482	0.0413014	0.00159752	0.0116788	0.00978305	0.016392	0.0136275	0.0287806	0.778574	1.12917	1.138872	0.8611282	0.17316	0.425196	0.76582	1.30579	2.35186	5.775	1.267929	0.7561239	0.4022159	0.0523499	0.0451584	0.0322996	0.0265766	0.0241916	0.0798468	0.0452398	0.00807671	0.0209736	0.0179735	0.035414	0.0524497	0.00932179	0.0120466	0.00133772	0.0106561	0.00665527	0.0341699	0.0144432	0.0121676	0.00697156	0.0136914	0.00892836	0.00629988	0.0117856	0.00390979	0.00369408	0.012088	0.00133514	0.024444	0.000880911	0.0820964	0.0109368	0.0137415	0.0111405	0.0240584	0.100834	0.0203244	0.00228846	0.00632105	0.0173854	0.00300878	0.0028528	0.0241151	0.0152646	0.000590427	0.00431639	0.00361572	0.00605834	0.00503661	0.010637	0.430564	0.569436	2.705695
6264	-2361.844	-2430.942	69.0974	0.146762	0.0979441	0.0147956	0.0424675	0.0802078	0.165225	0.0772464	0.0152368	0.0547126	0.0129495	0.0876162	0.101058	0.0501173	0.0320414	0.00609058	0.0355321	0.0163479	0.0789115	0.0501966	0.0379881	0.0246283	0.0325123	0.0102139	0.0355241	0.0197961	0.00331356	0.0109134	0.03704	0.0145312	0.0387945	0.0442982	0.16988	0.0399528	0.012171	0.0191428	0.0305596	0.220445	0.0566389	0.00750849	0.0109118	0.0464976	0.0158244	0.00114948	0.00163168	0.0385222	0.00127753	0.0106949	0.00404541	0.0203865	0.000762579	0.0251487	0.896894	1.06015	0.9706871	1.029313	0.152956	0.400231	0.751499	1.33067	2.49856	6.53784	1.357639	1.060396	0.4935062	0.0664633	0.0443554	0.00670043	0.019232	0.0363233	0.0748248	0.0349822	0.00690022	0.0247774	0.00586436	0.0396783	0.0457656	0.0226963	0.0145104	0.00275821	0.0160912	0.00740337	0.0357362	0.0227322	0.0172035	0.0111533	0.0147237	0.00462553	0.0160876	0.00896497	0.00150059	0.00494231	0.0167741	0.00658066	0.0175687	0.0200611	0.0769328	0.0180932	0.0055118	0.00866908	0.0138394	0.0998319	0.0256497	0.00340033	0.00494158	0.0210571	0.00716632	0.000520559	0.000738929	0.0174454	0.000578546	0.00484335	0.00183202	0.00923232	0.000345345	0.011389	0.514656	0.485344	2.208165
6300	-2370.233	-2438.508	68.27429	0.161171	0.07561	0.0520243	0.119517	0.0886855	0.133948	0.0614461	0.0586783	0.0640047	0.0284955	0.0847836	0.175043	0.0235305	0.0313572	0.000979618	0.0247421	0.0141392	0.0908491	0.0669039	0.0551551	0.0187686	0.027581	0.0304775	0.0254358	0.0519446	0.00609043	0.0115849	0.0397415	0.0570414	0.0245366	0.0904325	0.293624	0.0416951	0.0456041	0.0194204	0.0335035	0.359171	0.021775	0.0990034	0.0102951	0.0438702	0.0339311	0.0106135	0.0100959	0.0032363	0.00119468	0.0181434	0.0453199	0.0062581	0.0224771	0.0201576	0.616002	1.224	0.9973574	1.002643	0.132599	0.373302	0.735344	1.35991	2.67879	7.54153	1.460907	1.005299	0.2935741	0.0549305	0.0257695	0.017731	0.0407341	0.0302259	0.0456523	0.0209422	0.0199988	0.0218142	0.00971187	0.0288961	0.0596583	0.00801969	0.0106872	0.000333875	0.00843264	0.00481895	0.0309633	0.0228023	0.0187981	0.00639676	0.00940021	0.0103874	0.00866907	0.0177038	0.00207575	0.00394838	0.0135448	0.0194409	0.0083626	0.0308213	0.100073	0.0142106	0.0155428	0.0066189	0.0114187	0.122413	0.00742137	0.0337425	0.0035088	0.0149519	0.0115644	0.00361731	0.00344089	0.001103	0.000407173	0.00618367	0.015446	0.00213289	0.00766068	0.00687015	0.501321	0.498679	2.934088
6336	-2368.133	-2437.024	68.89064	0.222168	0.0652387	0.0465596	0.0784771	0.0844584	0.185179	0.052067	0.00396836	0.0832705	0.0660893	0.0693053	0.14347	0.0265978	0.0233777	0.00494632	0.0145276	0.0201897	0.0617981	0.0395558	0.0358565	0.0414714	0.0512624	0.027301	0.00584733	0.0227703	0.00440706	0.0109203	0.00107045	0.0904395	0.0119708	0.058328	0.0349781	0.028816	0.0155409	0.0423726	0.0586901	0.0174884	0.0490314	0.00219504	0.242986	0.053371	0.0105017	0.012735	0.0271051	0.0307157	0.0165477	0.00843161	0.0381238	0.0392242	0.227822	0.0449827	0.688656	1.18162	1.034542	0.9654576	0.171984	0.423785	0.765026	1.30714	2.35969	5.81449	1.272856	0.9332219	0.3399715	0.0836932	0.0245762	0.0175396	0.0295632	0.0318165	0.0697593	0.0196143	0.00149493	0.031369	0.0248966	0.0261081	0.0540467	0.0100197	0.00880666	0.00186334	0.00547271	0.00760571	0.0232801	0.0149011	0.0135076	0.0156228	0.0193112	0.0102846	0.00220276	0.00857783	0.00166019	0.00411379	0.000403252	0.0340696	0.00450956	0.0219729	0.0131767	0.0108553	0.00585442	0.0159623	0.0221093	0.00658809	0.0184707	0.000826896	0.0915358	0.0201055	0.00395613	0.00479743	0.0102108	0.011571	0.00623373	0.00317629	0.0143617	0.0147762	0.0858232	0.0169455	0.482729	0.517271	2.654548
6372	-2371.181	-2440.402	69.2215	0.128984	0.0976415	0.0292144	0.0507084	0.0264979	0.172672	0.0324166	0.0275939	0.0519564	0.0374662	0.0815871	0.171882	0.0552898	0.040312	0.0119114	0.00973834	0.0139356	0.096592	0.0282225	0.0396443	0.0275223	0.0390311	0.0322995	0.0172009	0.0213214	0.00175893	0.00698313	0.0101171	0.0177697	0.00560683	0.0341366	0.031087	0.0174387	0.00291429	0.0201163	0.0404623	0.00133032	0.0598681	0.000570254	0.195965	0.0861113	0.000692199	0.0118839	0.0275856	0.0293939	0.022431	0.0107024	0.0428271	0.0202498	0.233477	0.0789806	0.743292	1.14975	1.008571	0.9914294	0.166233	0.416813	0.761077	1.31393	2.39916	6.01566	1.297451	0.9830045	0.3771151	0.0548376	0.0415124	0.0124206	0.0215588	0.0112656	0.0734118	0.013782	0.0117316	0.0220894	0.0159288	0.0346869	0.0730759	0.0235066	0.0171387	0.00506416	0.00414027	0.00592473	0.0410663	0.0119988	0.0168549	0.0117011	0.0165941	0.0137322	0.00731299	0.00906481	0.000747811	0.00296889	0.00430132	0.00755481	0.00238375	0.0145132	0.0132167	0.00741411	0.00123902	0.00855248	0.0172026	0.000565588	0.025453	0.000242445	0.083315	0.0366104	0.00029429	0.00505247	0.0117281	0.0124969	0.00953658	0.00455017	0.018208	0.00860924	0.0992633	0.0335788	0.495715	0.504285	2.352101
6408	-2376.307	-2445.159	68.85281	0.178329	0.117254	0.0571289	0.0395619	0.119512	0.0993485	0.0773709	0.0142523	0.0990897	0.026418	0.0984398	0.162116	0.027209	0.0299104	0.0121008	0.00601444	0.0229698	0.0905744	0.0532583	0.0394833	0.0435916	0.0369062	0.0254193	0.065935	0.0269446	0.00439616	0.00306829	0.0100378	0.036935	0.0280609	0.0639273	0.0179759	0.0524507	0.0171614	0.0360126	0.0195358	0.00116826	0.0406321	0.0172006	0.284943	0.0872821	0.00167319	0.0166405	0.0748412	0.0197575	0.0247273	0.00916148	0.0338988	0.0482545	0.202208	0.028675	0.345456	1.38182	0.9660998	1.0339	0.117694	0.352213	0.722123	1.3848	2.83919	8.4966	1.547126	1.070179	0.145834	0.0648524	0.0426417	0.0207759	0.0143874	0.0434626	0.0361298	0.0281373	0.00518311	0.0360357	0.00960737	0.0357994	0.0589562	0.00989503	0.0108775	0.00440068	0.00218726	0.00835336	0.032939	0.0193683	0.0143588	0.0158528	0.0134216	0.00924417	0.0239784	0.00979888	0.00159874	0.00111584	0.00365042	0.0134321	0.0102048	0.0232483	0.00653727	0.0190746	0.00624103	0.0130966	0.00710453	0.000424859	0.0147766	0.0062553	0.103625	0.0317417	0.000608484	0.00605163	0.0272173	0.00718517	0.00899252	0.00333174	0.0123279	0.0175486	0.0735365	0.0104282	0.51695	0.48305	2.749763
